Configuration	Term	J	g	Level (cm-1)
""	"*"	"11/2"	12	" 33659.536"	
""	"*"	"13/2"	14	" 33674.250"	
""	"*"	"11/2"	12	" 33721.545"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"13/2"	14	" 33753.920"	
""	"*"	"9/2"	10	" 33804.465"	
""	"*"	"11/2"	12	" 33988.301"	
""	"*"	"9/2"	10	" 34074.875"	
""	"*"	"7/2"	8	" 34148.162"	
""	"*"	"9/2"	10	" 34196.388"	
""	"*"	"7/2"	8	" 34203.251"	
""	"*"	"11/2"	12	" 34341.611"	
""	"*"	"9/2"	10	" 34397.143"	
""	"*"	"13/2"	14	" 34545.248"	
""	"*"	"11/2"	12	" 34563.257"	
""	"*"	"9/2"	10	" 34674.173"	
""	"*"	"7/2"	8	" 34902.323"	
""	"*"	"11/2"	12	" 34972.437"	
""	"*"	"9/2"	10	" 35063.892"	
""	"*"	"11/2"	12	" 35215.487"	
""	"*"	"13/2"	14	" 35276.531"	
""	"*"	"7/2"	8	" 35359.885"	
""	"*"	"11/2"	12	" 35617.906"	
""	"*"	"13/2"	14	" 35671.599"	
""	"*"	"7/2"	8	" 35819.939"	
""	"*"	"9/2"	10	" 35877.083"	
""	"*"	"11/2"	12	" 35885.232"	
""	"*"	"9/2"	10	" 35899.232"	
""	"*"	"7/2"	8	" 35927.604"	
""	"*"	"9/2"	10	" 36007.182"	
""	"*"	"11/2"	12	" 36147.709"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"19/2"	20	" 36192.206"	
""	"*"	"9/2"	10	" 36322.233"	
""	"*"	"3/2"	4	" 36464.008"	
""	"*"	"7/2"	8	" 36470.944"	
""	"*"	"7/2"	8	" 36471.984"	
""	"*"	"11/2"	12	" 36643.232"	
""	"*"	"7/2"	8	" 36738.247"	
""	"*"	"9/2"	10	" 36761.150"	
""	"*"	"7/2"	8	" 36825.194"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"17/2"	18	" 36861.561"	
""	"*"	"11/2"	12	" 36863.932"	
""	"*"	"5/2"	6	" 36932.273"	
""	"*"	"9/2"	10	" 37038.764"	
""	"*"	"7/2"	8	" 37057.724"	
""	"*"	"11/2"	12	" 37098.956"	
""	"*"	"9/2"	10	" 37110.402"	
""	"*"	"5/2"	6	" 37126.953"	
""	"*"	"11/2"	12	" 37146.674"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"15/2"	16	" 37321.029"	
""	"*"	"3/2"	4	" 37357.383"	
""	"*"	"9/2"	10	" 37438.656"	
""	"*"	"9/2"	10	" 37483.090"	
""	"*"	"7/2"	8	" 37527.159"	
""	"*"	"9/2"	10	" 37617.073"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"13/2"	14	" 37634.115"	
"4f11.(4I*<15/2>).6s.6p.(3P*<2>)"	"(15/2,2)"	"11/2"	12	" 37669.560"	
""	"*"	"7/2"	8	" 37698.823"	
""	"*"	"5/2"	6	" 37712.008"	
""	"*"	"9/2"	10	" 37736.569"	
""	"*"	"7/2"	8	" 37747.938"	
""	"*"	"9/2"	10	" 37959.624"	
""	"*"	"5/2"	6	" 38204.486"	
""	"*"	"11/2"	12	" 38310.987"	
""	"*"	"7/2"	8	" 38318.204"	
""	"*"	"9/2"	10	" 38363.814"	
"4f11.(4I*).5d.6p?"	""	"11/2"	12	" 38438.391"	
""	"*"	"3/2"	4	" 38470.551"	
""	"*"	"9/2"	10	" 38477.809"	
""	"*"	"5/2"	6	" 38580.914"	
""	"*"	"5/2"	6	" 38617.345"	
""	"*"	"11/2"	12	" 38642.554"	
""	"*"	"7/2"	8	" 38651.814"	
""	"*"	"9/2"	10	" 38847.186"	
"4f11.(4I*).6s.6p?"	""	"13/2"	14	" 38847.378"	
""	"*"	"7/2"	8	" 39021.546"	
""	"*"	"5/2"	6	" 39036.642"	
""	"*"	"7/2"	8	" 39053.063"	
"4f11.(4I*).5d.6p?"	""	"13/2"	14	" 39082.884"	
""	"*"	"7/2"	8	" 39140.561"	
""	"*"	"11/2"	12	" 39242.082"	
""	"*"	"7/2"	8	" 39277.605"	
""	"*"	"7/2"	8	" 39304.952"	
""	"*"	"9/2"	10	" 39392.224"	
""	"*"	"5/2"	6	" 39447.909"	
""	"*"	"9/2"	10	" 39509.332"	
""	"*"	"11/2"	12	" 39525.696"	
""	"*"	"5/2"	6	" 39643.159"	
""	"*"	"9/2"	10	" 39653.816"	
""	"*"	"11/2"	12	" 39766.447"	
"4f11.(4I*).5d.6p?"	""	"15/2"	16	" 39804.224"	
""	"*"	"3/2"	4	" 39833.544"	
""	"*"	"9/2"	10	" 39845.276"	
"4f11.(4I*).6s.6p?"	""	"13/2"	14	" 39952.447"	
""	"*"	"7/2"	8	" 39975.403"	
"4f11.(4I*).6s.6p?"	""	"15/2"	16	" 39994.031"	
""	"*"	"9/2"	10	" 40000.774"	
"4f11.(4I*).6s.6p?"	""	"13/2"	14	" 40121.685"	
""	"*"	"5/2"	6	" 40123.804"	
""	"*"	"11/2"	12	" 40124.080"	
""	"*"	"9/2"	10	" 40303.477"	
""	"*"	"5/2"	6	" 40368.926"	
""	"*"	"11/2"	12	" 40435.615"	
"4f11.(4I*).5d.6p?"	""	"19/2"	20	" 40447.910"	
""	"*"	"9/2"	10	" 40497.076"	
"4f11.(4I*).5d.6p?"	""	"17/2"	18	" 40547.199"	
""	"*"	"5/2"	6	" 40642.960"	
""	"*"	"3/2"	4	" 40687.445"	
""	"*"	"5/2"	6	" 40723.759"	
""	"*"	"7/2"	8	" 40747.134"	
""	"*"	"11/2"	12	" 40756.773"	
""	"*"	"9/2"	10	" 40853.950"	
""	"*"	"9/2"	10	" 40905.867"	
""	"*"	"7/2"	8	" 40943.527"	
""	"*"	"9/2"	10	" 40959.837"	
""	"*"	"3/2"	4	" 41003.728"	
""	"*"	"5/2"	6	" 41013.774"	
""	"*"	"7/2"	8	" 41029.308"	
""	"*"	"9/2"	10	" 41067.403"	
""	"*"	"9/2"	10	" 41170.514"	
"4f11.(4I*).6s.6p?"	""	"15/2"	16	" 41174.705"	
""	"*"	"7/2"	8	" 41206.903"	
"4f11.(4I*).5d.6p?"	""	"17/2"	18	" 41244.400"	
""	"*"	"9/2"	10	" 41268.620"	
""	"*"	"11/2"	12	" 41415.615"	
""	"*"	"9/2"	10	" 41486.824"	
""	"*"	"7/2"	8	" 41505.714"	
""	"*"	"9/2"	10	" 41617.792"	
""	"*"	"5/2"	6	" 41682.421"	
""	"*"	"7/2"	8	" 41876.127"	
""	"*"	"5/2"	6	" 42064.826"	
""	"*"	"7/2"	8	" 42149.596"	
""	"*"	"5/2"	6	" 42177.581"	
""	"*"	"5/2"	6	" 42264.318"	
""	"*"	"7/2"	8	" 42414.845"	
""	"*"	"7/2"	8	" 42461.068"	
""	"*"	"7/2"	8	" 42527.318"	
""	"*"	"7/2"	8	" 42626.606"	
""	"*"	"3/2"	4	" 42650.795"	
""	"*"	"5/2"	6	" 42747.673"	
""	"*"	"7/2"	8	" 42769.495"	
""	"*"	"3/2"	4	" 42862.753"	
"4f11.(4I*).5d.6p?"	""	"11/2"	12	" 42987.453"	
"4f11.(4I*).5d.6p?"	""	"13/2"	14	" 43103.357"	
""	"*"	"5/2"	6	" 43161.997"	
"4f11.(4I*).6s.6p?"	""	"9/2"	10	" 43212.458"	
""	"*"	"9/2"	10	" 43221.660"	
"4f11.(4I*).5d.6p?"	""	"15/2"	16	" 43223.145"	
"4f11.(4I*).6s.6p?"	""	"11/2"	12	" 43273.539"	
""	"*"	"7/2"	8	" 43302.725"	
"4f11.(4I*).6s.6p?"	""	"13/2"	14	" 43319.482"	
"4f11.(4I*).5d.6p?"	""	"19/2"	20	" 43413.717"	
"4f11.(4I*).5d.6p?"	""	"9/2"	10	" 43460.803"	
""	""	"15/2"	16	" 43522.203"	
""	"*"	"5/2"	6	" 43553.435"	
""	""	"11/2"	12	" 43638.448"	
""	""	"13/2"	14	" 43724.968"	
""	"*"	"7/2"	8	" 43925.092"	
""	"*"	"3/2"	4	" 43929.434"	
""	"*"	"7/2"	8	" 43939.914"	
""	""	"19/2"	20	" 43977.651"	
""	"*"	"7/2"	8	" 44148.073"	
""	"*"	"3/2"	4	" 44162.153"	
""	""	"17/2"	18	" 44235.276"	
""	""	"15/2"	16	" 44263.177"	
""	""	"17/2"	18	" 44820.220"	
""	"*"	"3/2"	4	" 44848.559"	
""	""	"13/2"	14	" 44920.406"	
""	""	"15/2"	16	" 44955.121"	
""	"*"	"7/2"	8	" 45011.044"	
""	""	"17/2"	18	" 45285.068"	
""	""	"17/2"	18	" 45471.524"	
""	""	"11/2"	12	" 45559.568"	
""	""	"9/2"	10	" 45900.980"	
""	""	"13/2"	14	" 46106.988"	
""	""	"15/2"	16	" 46260.808"	
""	""	"11/2"	12	" 46525.882"	
""	""	"21/2"	22	" 46560.615"	
""	""	"15/2"	16	" 46757.391"	
""	""	"19/2"	20	" 46757.780"	
""	""	"17/2"	18	" 46915.510"	
""	""	"13/2"	14	" 47050.810"	
""	""	"15/2"	16	" 47162.334"	
""	""	"17/2"	18	" 47174.273"	
""	""	"19/2"	20	" 47426.638"	
""	""	"15/2"	16	" 47466.969"	
""	""	"19/2"	20	" 47786.901"	
""	""	"13/2"	14	" 47840.962"	
""	""	"11/2"	12	" 47847.615"	
""	""	"15/2"	16	" 48151.388"	
""	""	"13/2"	14	" 48525.666"	
""	""	"9/2"	10	" 48607.416"	
""	""	"17/2"	18	" 48676.243"	
""	""	"19/2"	20	" 48788.988"	
""	""	"13/2"	14	" 49005.981"	
""	""	"13/2"	14	" 49091.098"	
""	""	"15/2"	16	" 49378.255"	
""	""	"15/2"	16	" 49660.227"	
""	""	"13/2"	14	" 50115.664"	
""	""	"15/2"	16	" 50246.395"	
""	""	"11/2"	12	" 50387.772"	
""	""	"15/2"	16	" 50451.958"	
""	""	"13/2"	14	" 50457.727"	
""	""	"13/2"	14	" 50850.345"	
""	""	"15/2"	16	" 51010.412"	
""	""	"11/2"	12	" 51037.663"	
""	""	"15/2"	16	" 51103.871"	
""	""	"13/2"	14	" 51574.835"	
""	""	"15/2"	16	" 51606.662"	
""	""	"13/2"	14	" 52247.929"	
""	""	"17/2"	18	" 52392.832"	
""	""	"15/2"	16	" 52996.133"	
""	""	"13/2"	14	" 53891.761"	
""	""	"13/2"	14	" 54387.255"	
""	""	"15/2"	16	" 55316.342"	
"Er III (4f12.5p6 3H<6>)"	"Limit"	"---"		"[96110]"	
